F1,F2,F1_red_1,F2_red_2,F1_red_3,F2_red_4,F1_red_5,F1_red_6,F2_red_7,F1_red_8,F2_red_9,F1_red_10,F1_red_11,F1_red_12,F2_red_13,F2_red_14,F1_red_15,F1_red_16,F2_red_17,F2_red_18,F2_red_19,F1_red_20,F23_Irr,F24_Irr,F25_Irr,F26_Irr,F27_Irr,F28_Irr,F29_Irr,F30_Irr,F31_Irr,F32_Irr,F33_Irr,F34_Irr,F35_Irr,F36_Irr,F37_Irr,F38_Irr,F39_Irr,F40_Irr,F41_Irr,F42_Irr,F43_Irr,F44_Irr,F45_Irr,F46_Irr,F47_Irr,F48_Irr,F49_Irr,F50_Irr,F51_Irr,F52_Irr,F53_Irr,F54_Irr,F55_Irr,F56_Irr,F57_Irr,F58_Irr,F59_Irr,F60_Irr,F61_Irr,F62_Irr,F63_Irr,F64_Irr,F65_Irr,F66_Irr,F67_Irr,F68_Irr,F69_Irr,F70_Irr,F71_Irr,F72_Irr,F73_Irr,F74_Irr,F75_Irr,F76_Irr,F77_Irr,F78_Irr,F79_Irr,F80_Irr,F81_Irr,F82_Irr,F83_Irr,F84_Irr,F85_Irr,F86_Irr,F87_Irr,F88_Irr,F89_Irr,F90_Irr,F91_Irr,F92_Irr,F93_Irr,F94_Irr,F95_Irr,F96_Irr,F97_Irr,F98_Irr,F99_Irr,F100_Irr,F101_Irr,F102_Irr,F103_Irr,F104_Irr,F105_Irr,F106_Irr,F107_Irr,F108_Irr,F109_Irr,F110_Irr,F111_Irr,F112_Irr,F113_Irr,F114_Irr,F115_Irr,F116_Irr,F117_Irr,F118_Irr,F119_Irr,F120_Irr,F121_Irr,F122_Irr,Target
-2.0117724611487695,0.938468284889789,167.58862305743847,-42.87693656977958,9.823413082768457,-7.738380581322533,92.44735352365325,-65.23544922297539,61.64630226757536,-81.03531738344631,-71.81540485466937,97.58862305743847,-37.92936523310738,149.36494629561184,56.7689271799595,-20.153610028857386,-26.482670907099546,-25.21190430067785,-54.2151417439676,30.584770552465145,28.891990610179917,140.40026367905816,-39.18576943173285,-32.7247363328233,0.4559834113626511,-48.642798866008235,2.776120442799758,0.5439666437853274,22.17745076375411,2.416382440013626,0.06086336892903665,0.7070527856097799,1.7688941404468819,-7.010568885673974,-44.091378360368886,-0.8554473873956239,-35.27328794066225,1.4357422643241615,8.236068151942293,4.14575069130782,1.08315856632848,35.49933969690228,-38.719826576719804,0.6597143330470516,1.2373795687364597,0.3434283655531103,-33.59531862115532,20.1942356461662,1.5521165493403193,0.5912884687730697,-25.25851384523655,0.1839082646056018,0.5184280305610829,1.6892505517944836,1.4229834445374527,2.3945899588758026,-17.78963024037694,16.51398021522257,0.7913596644588441,39.94696094965258,0.46544725625213296,3.4831871069885048,-17.82863205078634,0.8733324315244191,-23.217461382294932,4.925543336248888,1.4907411279486866,0.7948868176091802,-29.1639568662369,2.659857962288255,0.9122671944606959,0.029669086340855657,0.4194951372622123,1.6201394579476884,1.258080379334748,0.023321931987889063,0.047096201570888827,-7.714305360287844,0.5362687847705179,7.827012703570311,1.0313164055772277,13.828714906378185,0.1337686803531458,36.405240915832835,1.8014689768838934,0.07248619493641474,9.483450638479358,24.026762719163155,41.740578116512104,1.5303119071837725,0.621680709549173,0.5033990739211045,1.1730476873122515,5.700155550559069,0.09985283303580582,0.42491592884792245,1.0541590474014777,-21.376649417136882,0.6354209340972197,-33.64158776385772,0.11243292492595407,-11.225942299516634,3.176013802072283,0.37505787169558835,0.008159725208834363,2.1656510838231036,1.6654464501363009,3.371243938398549,1.46241601526391,4.0258799227346245,0.3024908585979261,1.6493677875165658,0.7519317732426928,3.2798062618095347,0.2368618866743774,1.1893464642354006,7.12301272083128,0.3270952545128113,0.9981269482914039,4.484365625214215,25.053851148650846,3.0456467581407805,True
3.398876164143026,3.8919243932958345,-102.94380820715128,-48.78384878659167,90.9831424621454,27.703092719550014,-113.157294237435,42.97752328286052,126.62233665250835,-64.80337150757092,-80.6757731798875,-172.94380820715128,-70.39325698485816,-18.36516108843381,-76.13659769831256,83.2173537653542,195.35392272986405,72.17977095457447,52.109278158650056,98.51426104580419,-109.92044648490423,-43.56178958086288,-28.759754490487442,-43.75120325535447,0.3814167624927406,-47.23155617432699,0.06860273539871804,0.5450872170689128,27.532944778987545,2.4782041625805156,0.0629551842087343,0.8689995256641332,1.8841589603727815,-33.57798206828939,-25.639048758140873,-2.0032439040201298,-38.58215861241406,0.6874599562170894,9.237331801104203,0.7921660142931515,0.7408969480049891,34.30528098179138,-29.157038685275232,0.5277189919587663,2.040104690393991,0.3933661880585295,-52.44782552945002,22.46423618962381,1.9860640229786515,0.5765276345850802,-15.45087361084973,0.6714617000041285,0.2932282831905075,1.4205953964406637,1.0548404331353087,10.800951122616116,-18.140100656641383,18.856936198928548,0.7900255404555028,39.49979336153646,0.5452409191109675,7.249127598230642,-27.88034465915332,0.8118174636040176,-32.0421601475063,2.8942886509688317,1.6218451126783229,0.9234934476638083,-1.9528760501404498,2.0163608029732156,1.2477896854659787,6.302316204388202,0.36451839688010923,1.9392927756775906,1.2881425752189135,0.021129213022291315,0.14450516709720365,-9.410655047832808,0.47078062015310196,-9.722236002259768,0.545748863152517,3.838404261991987,0.0666224790872884,34.267287761665685,2.570064376151413,2.017237199047011,6.311921351248465,27.182720236740106,39.25050073534949,1.382129762819839,0.8838105152987615,5.247558689183444,1.5547591640331553,3.682360873482277,0.03793442711014294,2.9647108418850388,0.9062541902509864,-26.528240876194634,0.8241726143316146,-33.2125342176902,0.5330474837543664,-19.398684710320133,7.004497657652593,0.40818078480173897,0.06721240057483732,0.7200046669341852,0.4955509931944661,2.6087200414614213,1.962061873373365,0.40248129629986906,0.2014879926020916,1.6903665715731366,0.7214937565128772,36.98966199658645,4.002564387907351,0.5988697344736496,5.990697100018147,0.26962883229693824,2.1803434740258467,5.9860631740379775,25.99200139514674,3.0102499513231935,True
1.5006415552236503,1.1929686133261077,-8.03207776118252,-43.38593722665222,62.50962332835475,-4.6843766400867075,-41.02437909849871,5.012831104473005,67.24530949317437,-70.49807533432904,-72.57890583997832,-78.03207776118252,-59.003849331341904,40.48011178806684,45.316412400325156,-11.246098533586228,117.52630376416965,38.011547994025705,-45.05312992026012,36.438278106500476,16.93047517367294,20.978187122395887,-47.77323262901212,-30.976778570573977,0.9779842108610247,-45.86498715581701,0.7592180038548354,0.7118749840718908,28.43065232905942,10.542887414104188,0.10150887613663206,0.596670174801288,2.0129689039122804,-31.34924971627563,-36.946525810961084,-2.366610042230611,-40.02818366267851,0.1306758515693227,8.310663735014302,1.1063842763323684,0.882850024080289,37.028850256469646,-49.73724654896164,0.5019605877633884,3.086616176418346,0.2836366670861216,-47.89407187243343,26.902577628315157,2.0871436114880044,0.5775318915421183,-25.61749028525854,1.578311275107909,0.016605636359465343,1.3565525213849485,1.2284229189480556,2.6135114695307813,-15.270450925200743,26.79782347535387,0.8590686863048086,38.39049966471701,0.6558077042685511,3.3393135392645386,-26.389020704232042,1.0049239138886537,-29.22722278350073,3.602318774607154,1.867234295314419,0.9055418071859723,-19.13932861110139,1.0834801635618538,0.8642662268696529,0.6833183910748564,0.302969530077722,2.228960096386328,1.2898097229076044,0.021619923511306184,0.13348251794411692,-9.984847416356804,0.480514998921337,9.612972510686967,0.981783107549896,3.1262473667973376,1.8985737117566952,37.72341219584213,2.366700580982848,1.9410202423602934,3.348349479852846,26.682517809028106,40.54507151299891,1.6911724979432068,1.275023884120941,0.2698015369413518,3.578370453693828,5.82644270970995,3.6674807826469173,5.570802107898562,1.0068066401687559,-38.33605270968374,0.997594433473185,-32.1881357970286,0.31212696005068213,-0.35304118377718297,11.036027115425506,0.21617525906042326,4.955865952890703,1.000745059874523,0.7791002069867449,5.958625283885605,1.6819987190612993,1.721244605453848,0.12999182640906082,2.221823813885356,0.6849228789530435,4.943841786849812,4.723616964038764,0.7349975722106555,8.002818190163769,2.6861621052495654,1.6735957067399385,0.25468571938604617,25.52693523138843,3.286685820685593,False
3.6062349847470982,0.3067474533912242,-113.31174923735492,-41.61349490678245,94.09352477120648,-15.31903055930531,-121.03692942038973,47.12469969494197,47.748443974606936,-64.1812950457587,-69.92024236017367,-183.31174923735492,-71.6374099084826,-24.79328452716004,85.1963645973949,-42.26383913130715,203.85563437463102,75.91222972544777,-76.95709167791593,16.055191427998157,58.58286969061246,-50.61198948140134,-27.08937898553377,-27.323407387279865,0.4833584821264326,-44.31311826705122,0.084248825200611,0.5106920160440415,27.866706135923852,2.217353196824857,0.07571203880015054,0.6508857585179341,1.9289963490447826,-11.133147908570832,-35.896114570918,-8.718787582473162,-40.93035112704462,6.130942851944445,8.930833023691006,0.8147064243610315,0.9157989079238288,38.39387463713122,-40.64041761776625,0.7362934939612348,2.129951406857836,0.5218124257018076,-48.36917872655749,-0.6070687546566784,1.716291746735573,1.012318515699237,-18.07896867534899,1.3960890781834545,0.5142027569746884,1.5555217313408904,1.3270990232577717,5.179495573801836,-19.329741207347375,4.665331575619792,0.7827047365111419,36.767379222952144,0.5080750795825901,4.164240580820831,-27.88157779607766,0.9204676164390552,-23.60263274504201,0.4524071810272379,2.0505086738410685,1.0083411571274548,-18.228307856872917,0.15630338499428986,1.0412075964928291,1.3249544951470855,0.16321180473922373,11.169983971977624,1.3882748152503208,0.04237330639607875,0.21614488240625282,-21.585047701661626,0.37367168444332904,-3.764394964910758,2.158354986072252,2.1716826165088214,1.7972180635549968,34.96702068099206,2.0686950788588936,1.1274648630734918,1.3812130686342234,27.88210823928664,42.84606133860736,1.2699171809448895,0.7271693008769149,0.004144649933310599,2.6694660164718185,4.129156282921003,3.120142628419701,7.093528554139325,0.9024234027112908,-36.552419086324946,0.710516415376557,-32.06467613801573,1.6813483024764895,-6.2026325752813944,0.4469108362206704,0.41524538223141005,2.7025453317920074,4.423515642793453,0.36596577364834676,28.854992103593947,2.6844400721672588,0.16494308890318066,0.4516183807011412,0.01326457176169469,0.2936679396804224,12.653190104504105,2.3377759117340737,0.8541750329376818,5.988559199972992,0.6898334489018572,8.34374390822463,0.026295509470614056,25.28736562954947,3.0962852271368986,False
-1.6224083518501837,-2.4936344314862966,148.12041759250917,-36.01273113702741,15.663874722247243,-48.92361317783556,77.65151737030698,-57.44816703700367,-13.859957492698527,-79.86722505555055,-61.51909670554111,78.12041759250918,-40.265549888898896,137.2946589073557,211.21354941688335,-140.2772051020204,-10.518742425857539,-18.203350333303305,-177.77083953350666,-48.35359192418482,190.20081827985592,127.16188396290624,-36.93833352324711,-33.84907228709899,0.6091551322554543,-47.58109927827605,0.5157261184602233,0.5758199732766492,22.46292691492946,1.3028875381950036,0.14093810453783867,0.9739398785642303,1.5810420698152003,-12.043460977279825,-21.844913503407273,-9.503173124451338,-26.716771554413796,1.1895009825982577,9.672635129344668,4.578946244407412,1.409203618879123,39.17724969227314,-38.9325146687848,0.33808463067447914,1.6233640474268396,0.2285943365548693,-53.80446371621467,17.142561976960597,1.4675895553362572,0.5217179423297614,-18.014393001699805,2.1195477403697405,0.1710630063505198,1.6031883042151478,0.7720218789033392,-1.0524619167722538,-14.458853649002904,32.1181634918037,0.9832150643833714,38.524413594682365,0.5254606663193424,1.1514315657541447,-19.841959015803617,1.1548848324571428,-30.78546941291303,0.7262345771555991,2.055370270310633,0.7894130336020251,-30.963912156366117,0.22903609101029046,0.9980319721571248,1.6018896360610455,0.3739513575711026,8.601391228624927,1.289193426128183,0.019473416359235336,0.05830450545137694,-31.12357765892107,0.6670663414881901,-12.298928010322314,1.060012402589807,-1.613972584013987,0.7893914726082076,36.25436022766752,1.9486356889988727,2.909914053162638,-1.7724619473348122,28.430732239606115,38.66976571029538,1.2561588654417626,1.2710069683116563,1.6859840178520376,2.005802890591048,6.594661801991061,0.45853608078912766,2.2460467574567136,1.1214022704222273,-31.35918312226921,0.8289306137662397,-35.90651787152542,1.236257704497625,-20.55019419916987,4.20251572289536,0.37913596533191013,1.3080014706408503,0.3100969156374497,1.1563084194329087,1.0552762179786948,1.8461608919584982,0.36400278447940887,0.3807476276198475,2.62240823721872,0.45819661356226365,1.8160800028637998,12.062212166831886,0.9852191012241169,6.985711592897861,1.2718675946411777,1.5429463115701636,1.0043585568304871,24.746917502638865,1.8698541750142297,False
1.03552806888052,2.399325678066285,15.223596555974005,-45.79865135613257,55.5329210332078,9.79190813679542,-23.35006661745976,-4.2894386223896,93.78516491745827,-71.89341579335844,-76.19797703419886,-54.776403444025995,-56.21316841328312,54.89862986470388,-8.969655512982825,30.97639873231998,98.45665082410132,29.63950523984936,-1.6242755896137453,64.18449059552455,-39.76830686911539,36.79204565806232,-18.734386199896775,-39.16324753112707,0.5648480319231125,-42.474894922332986,1.28392242626025,0.6913365636060893,26.150141325134904,0.42592444415799585,0.03729316711105915,0.6224848211757549,1.7999377294656307,-25.57955880001405,-28.58748125342026,-9.965611619385667,-30.729853715821005,2.6929811106873296,9.084347060824719,0.11523007246120105,1.144237650973522,38.73094201752845,-45.41389743134586,0.6457411394628767,1.5587335863264566,0.5114903719734363,-42.690593466389544,11.823425532214339,1.8658599639996285,0.6916674457121575,-29.951749812530803,0.11861865643614104,0.012043119223825078,1.8318508827331241,1.2635725711464547,13.680764731439295,-16.286146588027023,15.13591934549263,1.075758818072379,41.662003946637114,1.0375639992065209,5.760401274733753,-31.031427618118762,0.8509411216749041,-31.452374635827596,5.462302634106976,2.05505263320602,0.7614651893722147,-22.479606249344172,1.1311028171312874,0.6886615870816565,2.8376245733590424,0.41229604706153816,3.382877886293108,1.4330522066495721,0.017034658165646428,0.059894359577688225,-20.644421172804222,0.4467346704038951,3.5991229140983876,1.655170485742869,11.738880367667846,3.7829120163698167,37.99962351383051,2.2133987882934667,1.3563166873363166,5.648860182625463,26.771410242960798,45.312112592731864,1.2247543663925777,1.7660956467363418,0.4939192657554179,1.6595406914446325,3.8743017828952224,0.760895760010706,0.4218284501025817,1.0066344588846898,-14.349978148337602,0.7012005942869781,-31.135232109942233,1.6285982641124237,7.701159755460971,2.538381521281498,0.6432201005494175,2.981801360440341,0.6008277666320645,0.6561658454837103,3.038039280551979,2.3478951767330325,0.03401247650332416,0.41045453387509956,0.3812446489458884,0.9637979708693203,1.684755776371558,2.8168039337354958,0.8516613517723453,5.302594558293807,2.2783900108678328,4.295993432716615,4.714565526608805,25.660765328988134,3.3145122524074737,True
2.4091876273991497,1.6713066522743143,-53.459381369957484,-44.34261330454863,76.13781441098725,1.0556798272917725,-75.54912984116768,23.18375254798299,77.76874635003492,-67.77243711780255,-74.01391995682295,-123.45938136995748,-64.4551257643949,12.315183550626358,23.791200647655856,5.495732829601003,154.77669272336516,54.36537729318469,-27.832960518124686,47.44005300230923,-5.551412656892765,-9.912379331571088,-16.74690886470127,-29.157629818931103,0.7128815372872219,-47.02089761489912,1.102866611711237,0.6324639265530824,27.28717158221173,1.3092246342197427,0.0944324705673433,0.7148258786989091,1.4040261470090556,-14.859568842275584,-28.5552918256661,-5.794224348367501,-46.77821439943768,0.20377660739975878,12.094976718226835,0.40438280595916676,0.6170275297868374,41.837248730553306,-43.20515756623594,0.8140318538932245,2.304737492663189,0.18408978546946547,-31.681772331085035,8.485707017477935,1.8666687693754622,0.35022580201535597,-17.28554999162322,3.849744535956031,2.0126935209927588,1.5696974408794093,1.173920616554219,10.04228793843378,-16.83877643265058,46.00452291888767,0.8128615886396078,42.275317999007044,0.5816100069929877,8.146264113413526,-22.858606857207256,1.0786641355661821,-11.282205485597656,1.3001297241844811,1.614930953913813,0.8447428761202916,-19.742683918866497,0.40325761136686694,0.893928010776991,1.3562239154470626,0.4770925687539473,2.051963141197645,1.1457289843653564,0.03156838051382618,0.21867354499677824,-5.191375122303979,0.5246486517325666,-12.144376022309762,0.6617442555437614,-3.539941842921423,0.6910023144287035,37.351627578844806,2.1130876382038712,0.6631551293758656,-3.0633448322646997,28.15241756692312,46.71763243405684,1.6342875820735647,8.088408892895494,2.593570159959069,1.091751385437073,7.442299012484817,1.3622138010818612,0.2983291530098095,1.0154923169251704,-25.38851355581497,0.9305316525539925,-27.341589507285413,0.5126911466290842,-19.08181568203749,5.892962081091626,0.3378685906261265,0.5981474687001453,0.7004335319126269,2.069507935886907,0.7463151772346884,1.8734811154848081,0.6671241658523182,0.5053015408625758,0.8988684580103217,0.44912842058837305,3.562489516503792,2.8202595143065357,1.2601950221900442,5.576443171625055,0.9462912205245724,0.304495782846036,0.773569565580522,25.63318232104166,2.94234576977481,False
-0.8264482841767586,4.446234033491775,108.32241420883793,-49.892468066983554,27.60327573734862,34.3548084019013,47.40503479871683,-41.528965683535176,138.81714873681904,-77.47934485253028,-82.33870210047533,38.322414208837934,-45.04131029493945,112.61989680947951,-101.08053150712988,102.61819117221214,22.1156203487529,-3.8760691151816555,72.06442520570391,111.26338277031083,-135.97299957411343,100.0992416620098,-28.666514341661525,-27.236930599583722,0.44155933223793825,-47.55482890394897,0.5853364290630089,0.7106880764492609,26.999659007597025,7.01948819600897,0.07101103777583719,0.6008096297276828,1.6384638298307526,-18.544471124130116,-31.80667474990611,-9.072316996777554,-30.09159631371634,4.6180150264941515,12.276733169327368,1.5470541267670364,1.2921191745375074,40.729351736957646,-40.43470222117374,0.569241572313171,1.942140427962549,0.30585823181361865,-52.403096854801795,9.461295534027787,1.9137006924396116,0.6296337607336908,-29.633499235776192,0.41818823130610694,0.49042675268219066,1.7797208510396083,1.472591318453289,-0.4869219230756734,-16.88851641015021,6.993144332153271,0.9003984927983383,43.487770448418054,0.44885643014732884,2.2219895000201038,-26.478868874358902,1.315566209262187,-20.601910928545447,1.5042849041686337,1.5645157692097313,0.7939412047285296,-10.832218209647284,1.1249608679990506,0.9616102676281563,0.6004207523712783,0.5953198092760593,13.602949645376771,1.4118334970666253,0.021499023554396344,0.48608694923361595,-17.124565197643904,0.3906704373782066,-2.7645720561862026,1.5713371372502434,-4.086683098199623,2.8022803671571594,36.36223276598643,1.4821204803831831,0.43133461617918595,-1.198389947657446,26.889293880584976,44.87588353103432,1.5781443740284833,4.363651889736045,0.14835212923115382,2.0961306727812388,3.2652209559580747,0.6668758886914022,0.6537014566656892,0.6799572857672399,-20.935423673176818,0.7804684971039813,-32.475805140073604,1.1808336595149818,-22.971419394668423,1.0673949876414708,0.4276059068588588,0.5750038368406559,1.962579504672265,3.1618906072463524,0.5068902925561485,1.4213989979995652,0.7209862083234306,0.33992546536285556,1.5360249674302267,0.5760564258251337,0.2254373663013183,0.7649678579407518,1.0200175635397795,6.761593765886856,2.4851594241977892,0.502955431089403,0.35897252922927053,25.280925766918973,3.7609704566684763,True
7.385881490186835,1.9888496259252864,-302.2940745093417,-44.977699251850574,150.7882223528025,4.8661955111034345,-264.66349662709973,122.71762980373668,84.7546917703563,-52.842355529439494,-74.96654887777586,-372.2940745093417,-94.31528894112101,-141.96232619579186,9.501766833362112,16.609736907385027,358.82114109766025,143.94586682336302,-16.40141346668969,54.743541396281586,-20.475932418488455,-179.11997066635237,-36.7849102602645,-31.43215247028095,0.601152324986798,-46.83053338039145,0.5945688039140891,0.7457778561944248,28.957143204823335,1.4079703654561886,0.06438731346661086,0.6267853912960557,1.3570919019430039,-8.082361271351115,-26.53494391427174,0.48843883285728484,-23.143485291559628,2.817242198651182,9.695019183168581,1.5905230314681948,1.0313722777389165,35.723080418909746,-30.129800923067542,0.9036311489939485,1.3863752238439075,0.41936412325915984,-48.33187084224242,39.12330586027321,1.6404486725278153,0.6880457707229736,-28.059503870808307,1.0164994700459966,1.02404022854274,1.8007201777641926,1.0977814739386809,-1.4471239563270304,-17.29363782036192,3.2730026149120377,0.8260110614962831,41.7464567407323,0.7419444218031189,6.231320013160304,-40.135168921126066,0.8101558787625056,-20.37366572055176,0.2178953879577177,1.6416336935435938,0.9112735584322548,-38.62730073747349,2.1831781299829003,1.1609653467364607,1.2854226423075432,0.21564520127414843,9.09120584520335,1.5409844268470672,0.010730728061607997,0.1281605581033294,-17.210091062327315,0.5197183470378525,-11.62829923475044,0.682300299287209,0.4746782533500262,0.30815307156066424,36.55667177594395,2.264736056068634,1.7085749577641989,7.29142009625275,28.255957505195877,34.7111161899448,1.5752921878415935,3.712478052771519,1.0221176086910646,1.0214075598507077,5.774353495216042,0.4514408660465892,1.488050729522296,1.0354671013267578,-30.504458921311024,0.8519468428851457,-31.70853487006181,3.33898756802169,-15.607537330488064,2.6875390046694476,0.3468038811532344,1.9244509744142866,2.3260235473549873,5.371702038988781,4.290350674729687,1.4021970838671125,1.0273428290937034,0.5804066408143471,1.7053930906641073,0.4499442737337789,5.51920721066439,8.883212565975974,0.7381265418343902,4.625122948572207,2.718528157472009,0.4056836313520352,2.283473530602641,25.36162904145456,4.066935276294706,False
1.6643467707322737,1.566898278635616,-16.21733853661368,-44.13379655727123,64.9652015609841,-0.19722065637260755,-47.2451772878264,8.28693541464547,75.47176212998355,-70.00695968780317,-73.70069483590684,-86.21733853661368,-59.986080624393644,35.405250107299516,28.489577461397275,1.8414397522465578,124.23821760002322,40.958241873180924,-31.591661969117823,45.038660408619165,-0.6442190958739502,15.412209795102697,-32.830189125867875,-21.003734067891106,0.34356600758581396,-42.058233431305084,3.760454992310701,0.6085236585013241,25.396276477696265,1.1623321767951247,0.09480504953405128,0.6036664614197315,1.9905345779894408,-21.202446053431103,-32.169164675605565,-0.8954315632997574,-44.03087922097685,1.9522994241177234,12.051692843339803,0.9523878398908099,1.1534316100829571,36.12114823196954,-38.51086345154843,0.44320975615852815,1.5521063929160743,0.3592682042402212,-37.02602466604537,7.941735394809594,2.2010417766568975,0.5458107936235854,-23.686654159918216,2.3779539766622277,5.100294191845084,1.5958337659470578,1.1581181508850051,-0.48688305507716034,-19.381805794131505,1.617820851042929,0.9521843849456015,37.957905917943094,0.8527054125535535,0.44613941700237325,-42.06513724218103,1.278579496146258,-22.715242318662597,0.11285546809973145,1.6035718436276472,0.7214217551502311,-9.742527767113812,3.289306283387743,1.0046494269730608,0.4464457187754086,0.3977726440986202,9.462968696468227,1.8061391954237218,0.03969760374987795,0.15012636500084336,-7.154521294646738,0.5837521999175266,14.671733502576778,1.0479354369031237,2.934832698581909,0.557659873541798,37.20454353809299,2.122620697049408,5.954287551292,-0.19655883885342074,32.067781292526625,43.39703517740759,1.2351540887319188,1.5123485192344794,4.720510863861286,0.6594398762392125,3.1547362172786575,1.0586074175283195,3.1951270311976017,0.867190407576012,-26.421178687397333,0.9046339426584584,-35.090890534091,0.6684321747215431,-14.602905726367311,15.696489433266656,0.2513891004481206,0.8237240740649172,0.43583935308476873,5.725915106850099,5.266970080850966,1.7471153922654625,0.36269089993096926,0.4123728599019652,4.180649976959499,0.5208906329827635,11.627268519980639,0.16304433068694615,0.9241465206046452,5.263070740632535,1.657952095859898,1.5056791942487697,2.6062169799399637,25.09153355396929,3.3002943754292473,False
