F1,F2,F3,F4,F5,F6,F2_red_1,F1_red_2,F2_red_3,F4_red_4,F4_red_5,F6_red_6,F4_red_7,F6_red_8,F5_red_9,F6_red_10,F5_red_11,F2_red_12,F3_red_13,F2_red_14,F3_red_15,F5_red_16,F2_red_17,F2_red_18,F4_red_19,F6_red_20,F27_Irr,F28_Irr,F29_Irr,F30_Irr,F31_Irr,F32_Irr,F33_Irr,F34_Irr,F35_Irr,F36_Irr,F37_Irr,F38_Irr,F39_Irr,F40_Irr,F41_Irr,F42_Irr,F43_Irr,F44_Irr,F45_Irr,F46_Irr,F47_Irr,F48_Irr,F49_Irr,F50_Irr,F51_Irr,F52_Irr,F53_Irr,F54_Irr,F55_Irr,F56_Irr,F57_Irr,F58_Irr,F59_Irr,F60_Irr,F61_Irr,F62_Irr,F63_Irr,F64_Irr,F65_Irr,F66_Irr,F67_Irr,F68_Irr,F69_Irr,F70_Irr,F71_Irr,F72_Irr,F73_Irr,F74_Irr,F75_Irr,F76_Irr,F77_Irr,F78_Irr,F79_Irr,F80_Irr,F81_Irr,F82_Irr,F83_Irr,F84_Irr,F85_Irr,F86_Irr,F87_Irr,F88_Irr,F89_Irr,F90_Irr,F91_Irr,F92_Irr,F93_Irr,F94_Irr,F95_Irr,F96_Irr,F97_Irr,F98_Irr,F99_Irr,F100_Irr,F101_Irr,F102_Irr,F103_Irr,F104_Irr,F105_Irr,F106_Irr,F107_Irr,F108_Irr,F109_Irr,F110_Irr,F111_Irr,F112_Irr,F113_Irr,F114_Irr,F115_Irr,F116_Irr,F117_Irr,F118_Irr,F119_Irr,F120_Irr,F121_Irr,F122_Irr,F123_Irr,F124_Irr,F125_Irr,F126_Irr,Target
-7.171149418155688,8.040239561225306,1.6373694266901841,4.216167075459967,0.27686895545741164,0.10280270147971791,315.77054069391346,-145.0806895268024,389.56934288778695,-60.2425061318995,-59.216167075459964,95.7383405674462,75.81017198097956,-77.81311625412874,-12.830606866372236,-94.69159189556085,-0.43342118258683016,134.52311429592896,48.62630573309816,-60.643832979604895,167.40688534767793,41.628496129211285,-4.080479122450612,199.36814508166037,70.70117933925897,-26.98127834291182,-15.391749857771607,8.994645295748608,-7.879315534513085,-21.250286658693998,1.8026674086219638,0.4273541753720966,-6.412350563816197,1.121169893890314,0.015791894212120697,-36.87420099655195,0.9225388120585782,15.25087164066854,0.5135613500462585,15.22802842811741,0.20385851366828722,26.576744766640147,0.2581782583732136,-32.525338896563525,27.790513652777562,-29.650389546722366,15.056841508455364,0.42766506446469965,-1.349827330210826,22.23520783702604,3.5521023162843677,-22.8018257515925,0.3106235362039525,-42.749635924951136,1.3132612310629708,0.23625139190324554,0.2708317382059943,1.4099340583291262,0.9935367792857034,0.9931937381771844,12.289835833425702,14.01830531933727,0.6364116258426097,2.8677084762798644,38.827676781791226,7.074342750130874,27.764952649710715,-17.489959958181974,1.3581707440662087,0.9890457216431774,2.2981637213613166,4.0801074428040245,1.9762191956931308,1.624742092387456,15.334351775143654,-46.70898742955617,10.100466464681098,-38.234059831318824,2.8208888926373095,-16.472050597836045,-37.878073236452074,4.540811274723232,17.42815450745428,-1.3264292165991152,7.387024963449788,2.3844265513236236,53.49762664512807,7.84086001467092,2.3653571669243267,0.1339973718152553,3.0434886402484147,-3.0891530590169713,2.212466288065326,1.1990611808262468,1.2244617256769261,0.37862404631435226,16.26077847853413,16.707797080287552,39.75105177210331,0.9483309514674442,0.0633454908251198,9.725157514440887,0.7567702233088546,10.518369441500523,1.9827895049186683,-28.68121304896343,1.6314521729511884,24.383819045405893,1.8894363498938667,0.7597318329207063,0.027621279336025026,7.394934795663385,0.9212974749599105,-3.032711420698072,3.8863008249246995,45.844945488484925,3.612901904775887,1.1188621184756995,0.21428315361319855,1.1499636957152646,0.275927969735206,41.857880427465524,-23.128374749177876,48.31422130867182,100.37594538033879,0.3304952227221194,6
-6.830926706795487,6.254024257268458,5.341527262065663,3.325225101964649,0.0039236353966507894,0.010504050413942154,237.17706731981218,-138.95668072231877,319.90694603346986,-46.87837652946973,-58.32522510196465,97.76891089089327,64.22792632554044,-80.6743744371678,-12.011770906189952,-94.96848784875817,-13.807741865564111,111.30231534448995,11.584727379343377,-32.06438811629533,326.6856722688235,30.164792686659332,-0.5080485145369167,138.63682474712758,43.081978160904114,-24.304617462004323,-27.428404001061804,7.689287210438089,-9.647795574928434,-15.45955983669838,13.333706978429827,0.47516219137007665,1.5791327726224562,0.11132542269890262,0.0011532868581716866,-35.38418817507344,0.7913041566600014,4.582527819235437,0.8027408854597625,0.48889478288763344,1.1936329888888577,43.90769955726794,0.2193563042095842,-26.709978759305983,28.055171039614255,-38.02570061397127,18.834597600726404,0.6101165909568107,4.046631100388317,18.61934888297988,0.6054005250616254,-14.953154685415615,0.10266492663229741,-42.29125414696047,1.0678750372732306,0.8017194197140096,2.2333736896957714,1.9733748766097132,0.615333492377031,0.7345437092941238,3.220079909575669,-1.7103850134093173,0.8387884273826315,2.6675343838301204,45.72033707978584,4.532112714765184,30.723766701217247,-11.504284000509003,0.3761949424689815,1.3962627174340494,3.5813515860282594,-0.7455106120983883,0.2106907436986162,1.9013241821218274,15.188957062897423,-51.23214870622,6.368750819326013,-51.207771521595475,10.506147770150042,-10.430420183530568,-52.78722855027712,10.883502343138135,18.82698306008311,16.61490240754214,-6.271471570188627,1.8578348479035343,30.441889544446468,-0.1067556379043646,1.2281583365120499,2.3836392934321537,3.027167969762149,-2.8386043477220286,0.20568945306218006,0.9931506730956017,1.9827565304340524,2.7857594472250033,16.06774742041499,16.875472092927204,44.203062162596694,0.9323474374031544,0.2771589090064464,1.638482097062553,0.48653517956599623,9.416965665804284,2.013617489582011,-24.505404722295545,1.3173736042177933,9.006895142059651,1.9737581476617276,0.6460596921638911,2.0358165415924647,5.536714705841738,0.3928956777108706,-15.048927913228049,24.398485434963334,2.0969747687752727,2.4307649029884404,0.13221402082965977,1.6631937955633167,0.9596371819000734,1.4138333026385275,41.85681336988531,-30.422525406871447,53.68199028984865,125.33333841983674,3.991729889729287,2
-13.569483425340001,7.224912603763066,2.1600425679681496,2.4307448885725407,0.07658831904567176,0.005893144851473517,279.8961545655749,-260.25070165612,357.77159154675957,-33.46117332858811,-57.43074488857254,97.87035081326758,52.59968355144303,-80.81731250960432,-12.229764957137014,-94.98232056544558,-10.247172366762083,123.92386384891986,43.39957432031851,-47.598601660209056,189.88183042263043,33.216709399918216,-2.449825207526132,171.64702852794426,15.353091545748754,-24.170901200692732,-16.958348302919738,9.88844588876539,-10.203944271853365,-0.20614065459331954,0.03980811078679266,0.40146170270617415,-11.124370801083757,0.05177182583150281,0.008356107077560659,-32.825407502352206,1.207501859496589,-0.2941073848199718,0.7701725372662435,2.982860396014838,0.5647883131964372,3.0196653142536065,3.1874049117751744,-7.685886925696947,24.629006460123964,-46.562367925563045,16.677164838511636,0.8749116053247689,-4.061181016710481,13.611488964023838,0.8666608919856593,-14.400681453100237,4.313674802551228,-37.22084571660439,1.1356463374027612,0.5146128422207237,3.823805004460844,3.28852320026189,1.6409724356716664,0.792153164548874,0.476769673617602,-7.424359858528243,1.8548990533781426,2.2738994689712775,51.320099534603024,13.57675023020112,42.27479675622281,-12.676411499504871,1.1821972153747355,1.189191982681726,3.439194437804736,0.994526605374884,0.16181424753509568,2.006019858319192,15.449043637999527,-35.53096115597494,2.308642493268107,-41.051174999840754,2.437299776701029,-8.978540870932466,-45.50379325733721,0.41095838160487314,18.00460414221352,0.43217884714858457,16.10164362845841,1.9442730590801791,33.96628100772204,10.034649385493353,3.441693947569895,2.8395454568485143,3.123855991721656,-3.281322715649772,14.964512559956816,1.2473132503368278,1.7526329163655545,0.34374078159331745,16.103739212579708,16.686680598873668,40.757391804869684,1.0969289304175547,0.09804033359014937,7.818114853456091,0.5699521177663404,15.002487466698602,1.8016145305520614,-30.43159546279237,0.8355043138078291,21.121983343371713,1.533437298357583,0.9546266881487946,2.7980730542137433,9.274460781207525,0.46457410877239513,4.549636318927783,20.052564141061392,8.827460604242255,2.3475859486117985,0.3638173672243881,1.1029601593688334,4.664124232003422,4.227195371007085,12.462483038864015,-23.996028396423892,53.62655267738863,164.99803418806837,0.1591989820918873,7
-8.011160472884468,14.447420387578779,1.4683604190530875,4.045998782261404,0.13881056634191552,0.006814271725979957,597.6864970534663,-160.20088851192043,639.4493951155724,-57.68998173392106,-59.04599878226141,97.85008602202844,73.59798416939825,-80.78875757649462,-12.416431699025747,-94.97955718482206,-7.198282249246139,217.81646503852411,50.31639580946913,-163.15872620126046,160.13949801928277,35.83004378636045,-16.894840775157558,417.2122931776785,65.42596225010352,-24.197613880053417,-7.09381278589273,8.015897313763467,-8.137619536360026,-21.1448894781652,5.773348866988494,0.39956839392276466,-13.853869227388799,0.17342124473811898,0.008073505269863833,-26.489392547524453,1.081110513223835,-4.111755890550637,0.1132213108511594,9.707057843781437,0.38096820847644713,9.48674997618133,0.7576601588447088,-12.770390682473465,29.642631211212425,-43.01292367155878,29.45767816700326,0.762102502003283,1.3077945314468913,23.377472797677722,0.3064167515357936,-6.2849927836861035,12.225978492791342,-40.464846027673204,1.245359855490745,0.08192998118130976,1.1407871388825317,2.3816442499788724,0.990580156575043,1.2303426972622185,2.4733879050379404,-3.6829900412293926,1.0166340653751285,3.1603304554861547,44.05064487329743,2.904396575041277,40.245849356178496,-17.838815195767502,2.522471101239887,2.1809347460874293,3.385489179963676,1.1625159831204739,0.690107883981679,1.9169351045824339,15.305445975556172,-49.528757200287345,8.271146027100281,-46.11909956222302,10.139322378541896,1.5715813321780736,-49.056333577769436,2.8100187146891424,16.40127616682177,-3.1733242102408434,-1.2858790880723987,2.1490732161272854,46.74101347508019,3.719970950073095,3.399458028916477,1.5948599851028311,3.119216262334815,-3.3197952498264134,2.4711230274802305,1.3279630056350065,1.4474370940294774,1.0022825453313295,18.49659253248804,16.87348087983736,36.764631899441994,1.2403910826938875,0.20015029334336773,1.9154346930556225,0.5274195180288346,4.8636293914015525,2.114796114201619,-31.216205692842802,1.193189014110387,3.302478722233991,1.4017885264367815,0.6455747294829104,0.0938857308276792,8.006332676207519,0.6474760988194268,-5.372192105405098,22.25472109180705,55.56399153810337,0.36648187682588085,0.679533226967965,2.2377026068630763,5.362357820434566,3.5846210782483823,10.952419424690811,-28.406718096580395,37.52239787812203,131.52502091110762,1.134645429490719,1
-8.658164977322551,12.433023358439575,2.19083458320309,3.1625041259424895,0.02449590239860235,0.022112669612319648,509.05302777134136,-171.84696959180593,560.8879109791435,-44.43756188913734,-58.16250412594249,97.51352126852896,62.11255363725236,-80.3145072420181,-12.073487707195808,-94.93366199116304,-12.799700782468484,191.62930365971448,43.0916541679691,-130.9283737350332,191.20588707773288,31.028827900741298,-12.86604671687915,348.7227941869456,38.037627904217175,-24.64126741875727,-16.38891093892056,6.358815781439784,-13.654650121688377,-23.286886619797677,1.1822605871526393,0.7245098325057711,-3.92351794204804,0.23640240930849737,0.033642073258333176,-38.18650524220643,0.7256774457388171,19.42830732970525,2.509293966058863,38.910335518523304,6.407922719554569,15.437764421280722,0.8662494061771293,-11.504316324843787,28.981756035635257,-49.16920278392699,21.810786090296705,0.6361382900370564,2.065532368118261,21.30796637444609,1.3689511583741518,-13.538093583572296,2.654052752019893,-39.259412952949475,0.9212433537046811,0.9477897472009226,1.7770068584425116,2.1230962844782217,1.116502430716516,0.6938053225092586,12.405272047690975,-1.439430735859771,1.5485500451788778,2.9390929634948955,45.61855109297606,0.91565488483712,33.53543635333581,-14.589308239499026,0.9277238673118269,5.15337623358392,2.0382133071595407,5.694855614449715,2.7945993144483143,1.7365464355263698,15.427986736316731,-47.262629738455736,11.360135939360092,-48.85312465537469,7.501136933886769,-15.905197759023078,-37.05536244399719,1.2626520122207345,18.664101641216345,-10.772153377505354,12.94500145137747,2.2288010160926817,43.9844854015325,3.3106816531975034,7.033328541921723,2.475976594947259,3.2812240172231877,-3.353387568872832,3.2817110877821762,1.1534973679906035,1.7375463885664026,7.143897298733517,16.90235572205941,16.417823235240622,48.13081373951793,1.1625591110312947,0.23955402616454405,1.5695585402272767,0.8047903927800245,2.444942976146817,1.8410231155692047,-31.241272594793443,1.7977019981349154,14.995513788308816,1.749153160837444,0.8394826506605368,0.8791635013729087,9.521476294193828,0.4234970744433107,-1.2533444682494104,11.103473282823638,22.56270822656041,1.9428016220320152,0.34183811272370807,0.20373675599370233,2.1610972868207567,1.3794565758143427,40.46654208789381,-21.460717728295624,33.21179304448571,155.56941431171597,2.314024042218398,5
-8.506666221834752,1.412876244963586,2.7513224884496457,2.8056351637047507,0.27365326272661333,0.029879701540081505,24.16655477839779,-169.11999199302554,131.10217355357986,-39.08452745557126,-57.80563516370475,97.3426465661182,57.47325712816176,-80.07372925225748,-12.82095978817984,-94.91036089537975,-0.5909901263959458,48.36739118452662,37.48677511550355,45.39398008058262,215.30686700333476,41.49343703451776,9.174247510072828,-25.962207671238076,26.974690074847274,-24.866511344662364,-18.303370048279618,7.928990667996679,-10.543213423568465,-16.23283389871565,7.276582881898469,0.6974668612565967,-8.871439338586486,2.295070106370439,0.055290243095948335,-40.69710245577383,0.9698771821686787,0.7752460988451264,0.8236455418938461,22.940183376031737,0.21057660995260227,13.240620542842297,0.1972394914757562,-3.200086867633418,30.94937837301773,-31.916681243748165,13.744441270375336,0.9002348233186334,0.03619360156225282,22.387156938911144,3.8213858869876356,-14.925828646230087,0.7877556457667506,-41.756875582456274,1.282399127481334,1.7637542440937959,3.5828309625180013,3.7126465053912368,0.38672452297242405,0.8287573501942669,4.340894779957486,6.967451407928537,1.088464048554492,2.365168748589874,49.3310430749154,1.819208123567123,19.582741441988947,-16.525614903615654,0.8692761437981874,2.9430234419677626,3.1439302134562044,5.580757922081954,1.1386568721482144,1.799080351338283,15.596500035113962,-50.28480258626801,6.871251963878888,-42.339846988730834,4.18648128691834,-12.73543634021785,-36.4788844778764,6.56997528758322,17.082496777099713,20.224631852995703,17.495992486106747,3.519373939599863,48.262907077130144,18.893794978970192,1.7184741740698064,4.123516270026983,2.925834955641352,-3.0284105236932684,6.845728013410331,0.9086807195189976,1.5735224451294902,1.0595014926602644,15.993799333345203,16.539199012213256,36.09618694322787,1.1740878605648626,0.1431392773830396,4.598298790661843,0.47996514822301944,8.377320476957982,0.9307652172697694,-31.92562495201333,1.1167245502691086,3.1709854931521124,1.4436713361089222,0.8149016246639916,1.3909583176131353,6.141398873819699,0.4745524074798106,3.7420778228691,12.555784926888045,6.379263018796869,0.9288116373116282,0.6383807229491444,4.316077254821848,1.0659504363268626,4.852141961824159,76.8251132677076,-28.664865347853155,45.24836609498638,159.18785210168667,0.5365298880322132,2
-2.1644950899593374,18.535377042284146,3.122134085036573,2.387060499173963,0.030148621474355004,0.005252021333810381,777.5565898605024,-54.960911619268074,798.8797046490818,-32.805907487609446,-57.38706049917396,97.88445553065617,52.03178648926152,-80.83718733865187,-12.090445864423065,-94.98424393599856,-12.522717547756605,270.9599015496939,33.77865914963427,-228.56603267654634,231.25176565657264,31.26624210192291,-25.070754084568293,556.202819437661,13.998875474392847,-24.1523086186805,-22.547458907032084,10.031219649660699,-14.718500986852874,-10.715451107034873,2.6965657334145403,0.6217717672757048,-10.990167340769986,0.10336989322042185,0.012984573782927344,-38.18026559393282,1.0397692509587717,7.764694539633316,1.5206724785116619,6.765455757192935,0.20673154644596853,17.47405795431739,0.6273505322559931,-10.085503391919755,25.6042157899382,-33.671070869936685,17.359934339044486,0.658529439412242,-1.053950790064381,19.866111389685035,0.6741472370623754,-15.748151100228243,10.875849752026227,-39.99932231026226,1.606042542706525,0.14116301145481017,0.055163694711174535,1.6861615268453238,6.12940347768748,0.6901601511188771,4.138904266702628,-5.213068574702874,0.09810014721630195,2.2100279321047274,45.30042328647894,1.021548945143016,31.275837889678385,-16.49753918648691,1.81735378830328,1.3962066382128393,2.8294217447086574,7.350261937944609,3.3486934257350645,2.4929843423602494,15.181686470577601,-40.340876686180295,12.148778585329742,-31.641090599796144,1.4604273164460475,-8.90349245977558,-43.68416861063747,6.30088991234741,17.185939158723293,3.117449410767672,22.322567693775788,1.1736170797170165,32.22948023455975,4.665558607347069,2.348973639285756,0.12758741409816293,2.5835549521995493,-3.030039185598413,2.5604308180253432,1.1407965240399043,1.813315103806254,0.3584554391258838,16.803634372384597,16.682103475812703,37.507323745590305,0.9552819728010573,0.18855014386197413,3.5230619318191128,0.7034968371542,14.961877201969749,3.0800749761321566,-31.158536339400566,0.9679108297842557,4.625745754510427,1.8122865388176865,0.813071165206007,0.2799699844312408,6.299876637056765,0.4751897305007751,-2.723771539499028,15.843102591939102,79.98157237605236,0.1599251694756456,0.512658228223808,2.55716539747256,1.3612931451964703,2.016657884198151,1.9921844344502364,-23.205932193785173,56.114573120096,159.39611889595741,1.666913594671986,6
-16.00671671213142,9.898351288071419,4.649178778296483,2.164898964446897,0.04352837906487967,0.01935354497128725,397.52745667514245,-304.1209008183656,462.03570023478534,-29.473484466703454,-57.1648989644469,97.57422201063169,49.14368653780966,-80.4000401058901,-12.13058513719464,-94.94193936508614,-11.867109425820896,158.67856674492845,18.508212217035165,-90.3736206091427,296.9146874667488,31.828191920724947,-7.796702576142838,262.54394379442823,7.111867897853813,-24.56125280416733,-30.68728755616506,10.290324658195267,-8.999319172407786,-11.759454717120441,7.280686498511763,0.5221671313098041,-9.947843304502099,0.3938180445006322,0.005175635596696336,-54.024951531167304,0.8835224886899663,-0.2723997307000001,2.4455142368748923,3.4686630993822556,3.6013503864521534,12.508400560142826,0.7542566568685051,-5.4776533943509165,31.391544689017405,-45.11024212443184,4.978234276961267,0.8235348627827479,-1.8348343518862198,23.034006315746794,1.9151837085204557,-11.237646795361302,5.627067540854795,-41.201663177652264,1.1351191341500764,0.13620285343332605,1.3825650509546958,1.6088480589306082,0.30614017766483087,0.746431031010464,8.030525707504427,3.7148005754915894,0.5153303459971438,2.175469701852958,47.63150384468954,0.03785079379397448,37.97682870843535,-9.043418367837912,1.3971972873015535,0.6312019225912986,2.3729482861791964,1.042177261584829,0.3386356891014151,1.6325514301940238,15.401119303718541,-37.4798029101488,0.7054945187378525,-33.90594529113087,8.445965647301497,-15.322362635130023,-44.58704362238191,4.262357542011797,15.669140009436521,8.559723350805859,15.61224311113554,3.137869982683729,48.31547754201725,4.806500176651439,7.881277790098144,3.784411948389034,2.6113815642673917,-3.257951948583932,0.6045462471888596,1.3038201883627385,1.470454420755915,6.499803360451001,15.882659055329416,16.842172832016598,27.835415178410408,1.28267706584398,0.10217696782613774,13.837436591914603,0.5705995553531291,17.497309096587017,2.048568832465646,-24.354632834413913,1.5109269589660836,7.530295808033724,2.240651870927925,1.139328780097711,0.5966066940382064,9.039889640934172,0.4962232751564599,-17.26473430221662,10.279243027642647,11.524001472818181,0.2735090925290137,0.5400811784736838,4.318441904470861,1.8330934124063274,0.9716171857438772,10.8255412096941,-27.750051396449855,36.6510861847332,134.88951279650507,0.20296912258887598,8
-1.0135475008048669,10.322617458131266,2.311547004832627,3.8423503293918824,0.10303195218735371,0.06737224268065255,416.1951681577757,-34.24385501448761,478.5820808671194,-54.635254940878234,-58.842350329391884,96.51781066102565,70.95055428209447,-78.91146047689978,-12.309095856562061,-94.79788327195804,-8.951434342819669,164.19402695570645,41.88452995167373,-97.16187933010025,196.39652120780298,34.327341991868856,-8.645234916262531,276.96899357646305,59.11286021114836,-25.953795037738924,-25.386053454537297,7.938492749641956,-5.983596944809939,-21.597321310914225,1.9415859982034205,0.6628480802550832,-14.749021997339796,1.4430730983901292,0.06308621591023778,-25.94628575676807,0.9942225550061006,-7.118741490277083,4.015807644892217,4.423097262310649,3.8563893016251947,17.076433437144967,0.29207361328077197,-15.05790847820304,26.124960934106106,-48.021445738987836,18.41013394138387,0.6125729412597339,-0.30670519284293773,19.914201871965982,0.32463799320358894,-10.589471612878938,2.4052157189675287,-42.351946736818796,1.5364799371334648,1.6925621996853113,1.8553493632758298,1.7242638871278548,2.8961765749795347,0.8694615413235637,7.510872005079628,3.341778466769796,0.7431228278463312,2.8453009344333076,43.41435885608607,0.1920445048322753,43.47423003058831,-13.926337332530702,0.3294795219166025,1.9828674204434977,1.9877427844422453,1.2501120928158103,0.4438670056734376,1.8536563628455967,15.29663778458545,-48.62655250687167,4.5989639366256325,-38.51308272216467,8.957217533106467,-16.537937830834544,-34.59992720747945,0.9231574700842424,17.857410152198906,5.612833768371841,-2.691705909820179,2.1992536383582055,45.04727393072034,2.4507621917682703,1.8130068877072756,3.012249566796927,2.5696667915068314,-3.542934334254612,2.532713041001126,1.3079935547293988,1.4935857568947288,5.827363299767015,19.899432443366365,16.67489387079451,36.329584515303,1.1425685014334692,0.10754500818423987,3.4653665539948815,0.6170752188575906,10.66982906027504,2.2804242332910394,-25.75936598402067,1.1136208777505403,11.171923024246086,3.2273747568008835,0.6961022100065453,0.9170909861464928,8.981704846852416,0.6576789928131638,5.244097680338111,23.46240659218162,34.249880616132764,0.7271456082479159,1.0812856119433991,6.776929972850121,2.968399655722779,6.368415487528116,11.905163899180403,-23.31274232808996,43.911881011807374,180.14917710942194,0.07153571176467816,7
-12.807372441526464,10.798631212314815,1.8717670429745388,2.9770826169684623,0.026768654277100342,0.10924359494227631,437.1397733418519,-246.53270394747636,497.1466172802778,-41.65623925452694,-57.97708261696846,95.59664091126992,59.70207402059001,-77.61344855678944,-12.080305962831302,-94.67226921517317,-12.688335940422084,170.3822057600926,46.28232957025461,-104.77809939703704,177.48598284790518,31.124283479638216,-9.59726242462963,293.1534612187037,32.289561126022335,-27.168064253326012,-17.879130293079378,10.843411444749732,-17.42832879104597,-21.711100328590717,5.366456908249243,0.4217097555934441,2.422754427947181,0.2600277917426721,0.040378782169172865,-36.76006177681993,0.9428632354293893,-3.4767342720115915,0.012088764663937528,0.07794126365999492,3.9985096571482144,24.259606489085016,2.6112823026310177,-27.612382730369376,25.3990732102048,-50.27193490223381,17.474740831373836,0.7724308962344371,0.2841390878059893,21.609176973127273,1.1225724704184195,-17.947180360311343,1.2856911960724076,-39.94678015897215,1.56668605406591,0.9581797428169154,2.5560061622272396,0.2131645467173538,0.31518303716860774,0.690041429837984,3.226985511189897,-5.158320421042928,2.161153673323782,2.4498477237647394,56.235745120105804,1.4860998620395136,51.13919998511617,-15.550595797559136,1.3505345867743457,6.105258807742125,1.5705582772095437,4.175402217721077,0.3316930060588108,2.522737665419247,15.583354130885553,-43.22254536048485,5.245275181406771,-37.400274762515295,1.5679988843633703,-3.9651137377406513,-29.398656882336617,25.062873619824785,18.71202369817067,21.090360647538873,11.775836512961899,2.118130752468481,44.152988352584636,0.8762819812350693,0.620709367529644,3.0833500976093062,3.8109923896354574,-3.417834037942558,17.699946105960766,1.4263677300275204,1.5511934350119965,4.502915135565162,15.19505606046148,16.727119755252964,38.14427406590143,1.2665554384562419,0.0766797535580715,1.0486612465744982,0.58723982690131,1.761240747295405,2.2998005466431772,-20.684472317300727,1.3469663610721403,12.408062009909687,1.3554170443247775,1.0521328170102784,0.5613030040970993,7.200033327712812,0.6688920228222596,1.7122903608087314,14.97309275180906,67.33647956572398,1.3504855717779038,0.6023022021175727,4.213984539804374,0.6385309997322451,1.988063375739705,184.4745586674342,-26.2611107851764,32.69002161078992,131.92951952240526,1.3906543635769946,5
